id,date,home_team,away_team,home_goals,away_goals,match_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_red_cards,away_red_cards,b365h,b365d,b365a,season,league,home_team_goals_avg_last_5,away_goals_avg_last_5,ht_home_goals_avg_last_5,ht_away_goals_avg_last_5,home_balance_1h,home_balance_2h,away_balance_1h,away_balance_2h,home_form_1h_last_5,away_form_1h_last_5,home_form_2h_last_5,away_form_2h_last_5,home_shots_avg_last_5,away_shots_avg_last_5,home_shots_target_avg_last_5,away_shots_target_avg_last_5,home_red_cards_avg_last_5,away_red_cards_avg_last_5,home_goals_conceded_avg_last_5,away_goals_conceded_avg_last_5,target,home_points,away_points,home_points_avg_last_5,away_points_avg_last_5,home_overall_points_last_5,away_overall_points_last_5
6718,2025-03-16,Fulham,Tottenham,2,0,H,0,0,D,13,12,4,4,0,0,2.0,3.75,3.6,2425,E0,1.2,1.8,0.4,0.8,0,2,0,-2,-0.2,-0.6,-0.2,1.0,13.8,11.4,4.6,4.0,0.0,0.2,1.6,1.4,2,3,0,1.0,1.2,1.8,2.0
6724,2025-03-16,Bochum,Ein Frankfurt,1,3,A,0,2,A,17,18,7,7,0,0,3.1,3.6,2.2,2425,D1,1.2,1.0,0.4,0.8,-2,0,2,0,-0.4,0.2,0.6,-1.0,15.8,12.8,4.8,5.0,0.0,0.0,1.0,1.8,0,0,3,1.4,1.0,1.6,0.8
6725,2025-03-16,Roma,Cagliari,1,0,H,0,0,D,13,11,1,5,0,0,1.55,4.2,5.75,2425,I1,2.4,0.8,1.0,0.4,0,1,0,-1,0.4,0.0,1.4,-0.4,13.8,6.0,4.8,1.6,0.0,0.0,0.6,1.2,2,3,0,2.6,1.0,3.0,1.0
6726,2025-03-16,Fiorentina,Juventus,3,0,H,2,0,H,9,11,3,2,0,0,3.4,3.2,2.25,2425,I1,1.4,1.2,0.8,0.8,2,1,-2,-1,0.6,0.4,0.0,-0.2,10.4,11.8,4.8,6.0,0.0,0.0,0.8,1.0,2,3,0,2.0,1.6,0.6,2.4
6727,2025-03-16,Stuttgart,Leverkusen,3,4,A,1,0,H,11,16,6,4,0,0,3.1,3.4,2.3,2425,D1,1.8,2.2,0.8,2.0,1,-2,-1,2,0.2,1.4,0.0,-0.2,11.6,14.6,4.6,6.0,0.0,0.0,1.6,1.0,0,0,3,1.2,2.2,1.0,1.6
6717,2025-03-16,Arsenal,Chelsea,1,0,H,1,0,H,12,8,4,2,0,0,1.8,3.6,4.5,2425,E0,2.0,0.6,1.0,0.6,1,0,-1,0,0.6,-0.2,0.4,-1.4,15.4,13.6,4.8,3.4,0.2,0.0,1.0,2.2,2,3,0,2.0,0.2,1.6,1.8
6723,2025-03-16,Heidenheim,Holstein Kiel,3,1,H,1,0,H,14,16,5,4,0,0,2.0,3.5,3.75,2425,D1,0.6,1.8,0.2,0.4,1,1,-1,-1,-0.8,-0.8,-0.4,0.2,13.4,9.8,4.6,4.4,0.0,0.0,1.8,2.4,2,3,0,0.6,0.8,0.4,1.0
6715,2025-03-16,Atalanta,Inter,0,2,A,0,0,D,16,14,3,5,1,1,2.55,3.3,2.8,2425,I1,0.8,1.2,0.4,0.6,0,-2,0,2,-0.2,0.4,0.0,-0.4,16.2,11.8,5.4,3.2,0.0,0.0,1.0,1.2,0,0,3,0.8,1.0,2.2,2.0
6714,2025-03-16,Vallecano,Sociedad,2,2,D,0,1,A,10,8,5,4,0,0,2.5,3.0,3.1,2425,SP1,1.2,0.2,0.2,0.0,-1,1,1,-1,0.0,-1.2,0.4,-1.0,15.0,6.8,6.2,1.6,0.2,0.6,0.8,2.4,1,1,1,2.0,0.0,0.8,1.2
6713,2025-03-16,Brest,Reims,0,0,D,0,0,D,11,12,0,2,1,0,1.67,3.9,5.0,2425,F1,2.4,0.4,1.0,0.2,0,0,0,0,0.4,-0.6,0.2,-1.4,15.0,7.6,6.8,2.2,0.0,0.4,1.8,2.4,1,1,1,2.0,0.2,1.6,0.0
6712,2025-03-16,Montpellier,St Etienne,0,2,A,0,1,A,13,11,3,6,0,1,2.2,3.5,3.2,2425,F1,0.8,1.0,0.2,0.6,-1,-1,1,1,-0.8,-0.6,-1.2,-1.0,12.2,8.8,3.6,2.6,0.4,0.2,2.8,2.6,0,0,3,0.6,0.4,0.0,0.4
6711,2025-03-16,Osasuna,Getafe,1,2,A,1,0,H,12,7,4,4,0,1,2.25,2.88,3.8,2425,SP1,1.6,1.6,1.0,0.4,1,-2,-1,2,0.0,0.4,0.0,0.6,10.4,9.6,3.8,3.2,0.0,0.0,1.6,0.6,0,0,3,1.2,2.4,1.2,1.8
6710,2025-03-16,Strasbourg,Toulouse,2,1,H,0,1,A,10,11,3,7,0,0,2.25,3.25,3.25,2425,F1,1.4,2.2,0.4,0.2,-1,2,1,-2,0.0,0.2,1.0,1.4,10.8,11.6,4.0,5.8,0.0,0.0,0.4,0.6,2,3,0,2.2,2.2,2.6,1.6
6709,2025-03-16,Paris SG,Marseille,3,1,H,2,0,H,16,11,5,2,0,0,1.45,5.0,6.0,2425,F1,2.8,1.2,1.8,0.4,2,0,-2,0,1.4,-0.2,0.4,0.2,19.6,15.6,8.0,7.0,0.0,0.2,1.0,1.2,2,3,0,2.6,1.8,3.0,1.8
6708,2025-03-16,Sevilla,Ath Bilbao,0,1,A,0,0,D,11,9,4,4,0,0,2.9,3.2,2.5,2425,SP1,1.0,1.4,0.4,0.4,0,-1,0,1,0.0,-0.2,-0.4,0.4,15.0,13.6,4.0,5.0,0.0,0.0,1.4,1.2,0,0,3,1.2,1.6,1.6,1.6
6707,2025-03-16,Ath Madrid,Barcelona,2,4,A,1,0,H,7,13,2,6,0,0,3.1,3.6,2.2,2425,SP1,1.2,2.8,0.2,0.8,1,-3,-1,3,0.0,0.2,0.8,1.6,13.4,15.0,5.0,5.6,0.2,0.2,0.4,1.0,0,0,3,2.2,2.2,1.6,3.0
6716,2025-03-16,Lyon,Le Havre,4,2,H,1,2,A,16,14,7,5,0,0,1.36,5.5,7.0,2425,F1,1.8,1.8,0.4,0.6,-1,3,1,-3,0.2,-0.6,0.8,0.2,12.4,9.2,5.0,3.6,0.0,0.2,0.8,2.2,2,3,0,2.0,1.6,2.4,1.4
6728,2025-03-27,Barcelona,Osasuna,3,0,H,2,0,H,19,4,5,0,0,0,1.29,7.0,7.0,2425,SP1,2.8,0.4,1.8,0.0,2,1,-2,-1,1.8,-0.0,0.4,-0.4,19.8,13.0,7.4,2.0,0.0,0.0,0.6,0.8,2,3,0,2.4,0.6,3.0,0.6
6729,2025-03-28,Leverkusen,Bochum,3,1,H,1,1,D,14,8,5,3,0,0,1.22,6.5,12.0,2425,D1,1.4,1.2,0.6,0.6,0,2,0,-2,0.4,-0.4,0.2,-0.4,14.4,12.2,5.2,4.4,0.2,0.0,0.8,2.0,2,3,0,2.0,1.0,2.0,1.4
6730,2025-03-28,Strasbourg,Lyon,4,2,H,0,0,D,14,16,7,11,0,0,2.7,3.6,2.45,2425,F1,1.8,2.0,0.4,0.6,0,2,0,-2,-0.2,0.0,1.4,0.6,11.4,10.4,4.2,4.4,0.0,0.0,0.6,1.4,2,3,0,2.6,1.4,2.6,2.4
6747,2025-03-29,Hoffenheim,Augsburg,1,1,D,0,0,D,13,11,4,4,0,0,2.35,3.3,3.1,2425,D1,0.8,1.4,0.2,0.6,0,0,0,0,-0.6,0.4,-0.4,0.8,16.0,8.6,3.8,2.4,0.0,0.0,1.8,0.2,1,1,1,0.6,2.2,1.6,2.2
6746,2025-03-29,Monaco,Nice,2,1,H,0,1,A,17,9,6,4,0,1,1.9,3.9,3.75,2425,F1,3.8,2.4,1.2,1.4,-1,2,1,-2,0.2,0.8,1.8,0.2,18.2,12.8,8.2,5.6,0.0,0.2,1.8,1.4,2,3,0,2.4,2.0,2.0,2.0
6745,2025-03-29,Reims,Marseille,3,1,H,1,0,H,7,20,5,8,0,0,5.5,4.2,1.57,2425,F1,0.8,1.0,0.6,0.2,1,1,-1,-1,-0.6,-0.8,-0.6,0.0,14.0,13.6,3.2,5.4,0.2,0.2,2.0,1.8,2,3,0,0.2,1.2,0.2,1.2
6744,2025-03-29,St Etienne,Paris SG,1,6,A,1,1,D,11,22,2,10,0,0,17.0,8.5,1.14,2425,F1,1.6,3.0,0.4,0.4,0,-5,0,5,-0.8,0.2,0.4,1.6,13.2,15.4,4.0,7.4,0.0,0.0,2.0,1.2,0,0,3,1.0,3.0,1.0,3.0
6743,2025-03-29,Bayern Munich,St Pauli,3,2,H,1,1,D,19,10,9,4,0,0,1.14,8.0,15.0,2425,D1,3.2,0.6,1.4,0.4,0,1,0,-1,1.0,0.0,0.6,-0.6,21.6,10.4,10.2,2.6,0.2,0.2,1.6,1.2,2,3,0,2.4,0.8,1.6,0.8
6742,2025-03-29,Lecce,Roma,0,1,A,0,0,D,17,16,4,6,0,0,4.75,3.5,1.75,2425,I1,0.4,1.4,0.2,0.4,0,-1,0,1,-0.4,0.2,-0.8,0.6,10.8,14.4,2.4,6.0,0.0,0.0,1.6,0.6,0,0,3,0.4,2.6,0.2,3.0
6741,2025-03-29,Holstein Kiel,Werder Bremen,0,3,A,0,1,A,11,14,0,7,0,0,3.2,3.9,2.05,2425,D1,1.8,1.2,1.0,0.4,-1,-2,1,2,-0.4,-0.6,0.0,-1.0,10.8,8.4,4.2,3.2,0.4,0.0,2.2,2.8,0,0,3,1.0,0.8,0.8,0.6
6740,2025-03-29,Wolfsburg,Heidenheim,0,1,A,0,1,A,11,11,2,4,0,0,1.67,3.75,5.0,2425,D1,1.8,1.4,0.2,0.6,-1,0,1,0,-0.2,-0.4,1.0,0.0,16.0,12.6,5.6,4.6,0.0,0.0,1.0,1.8,0,0,3,1.4,0.6,1.6,1.0
6736,2025-03-29,Espanol,Ath Madrid,1,1,D,0,1,A,8,13,1,2,0,0,5.5,3.75,1.62,2425,SP1,1.2,1.4,0.4,0.6,-1,1,1,-1,0.2,0.4,0.2,0.0,10.2,9.8,3.8,2.8,0.0,0.2,0.8,1.0,1,1,1,1.8,1.4,1.0,1.4
6738,2025-03-29,Real Madrid,Leganes,3,2,H,1,2,A,24,10,10,4,0,0,1.14,8.0,17.0,2425,SP1,2.6,0.4,1.8,0.4,-1,2,1,-2,1.0,-0.8,0.6,-0.4,19.4,10.2,8.0,4.0,0.0,0.2,1.0,1.6,2,3,0,2.6,0.4,2.0,0.8
6737,2025-03-29,Alaves,Vallecano,0,2,A,0,1,A,12,11,4,5,0,0,2.15,2.9,4.1,2425,SP1,0.4,0.8,0.4,0.4,-1,-1,1,1,0.2,-0.4,-0.6,0.2,9.2,13.2,3.0,4.0,0.4,0.0,0.8,1.0,0,0,3,0.8,1.0,1.2,0.4
6735,2025-03-29,Sociedad,Valladolid,2,1,H,1,0,H,12,12,2,5,0,0,1.33,4.75,11.0,2425,SP1,1.2,0.8,0.4,0.2,1,0,-1,0,0.4,-1.2,-0.2,-1.4,10.2,8.6,3.4,3.2,0.0,0.2,1.0,3.4,2,3,0,1.8,0.0,0.8,0.2
6734,2025-03-29,M'gladbach,RB Leipzig,1,0,H,0,0,D,16,19,3,3,0,0,2.88,3.7,2.3,2425,D1,1.0,0.8,0.4,0.8,0,1,0,-1,0.0,0.8,-0.6,-1.0,9.8,11.0,3.6,3.0,0.2,0.4,1.6,1.0,2,3,0,0.8,0.8,1.8,1.2
6733,2025-03-29,Ein Frankfurt,Stuttgart,1,0,H,0,0,D,19,8,6,2,0,1,2.5,3.8,2.5,2425,D1,1.6,1.2,1.0,0.4,0,1,0,-1,0.4,0.0,-0.4,0.0,14.0,9.2,4.8,4.2,0.0,0.0,1.6,1.2,2,3,0,1.4,1.6,1.2,0.4
6732,2025-03-29,Venezia,Bologna,0,1,A,0,0,D,6,13,3,4,0,0,5.0,3.5,1.75,2425,I1,0.2,1.0,0.2,0.6,0,-1,0,1,0.0,-0.2,-0.4,0.0,10.0,11.8,2.4,4.6,0.0,0.0,0.6,1.2,0,0,3,0.6,1.2,0.8,2.4
6731,2025-03-29,Como,Empoli,1,1,D,0,0,D,16,14,5,4,0,1,1.75,3.3,5.25,2425,I1,1.8,0.6,1.0,0.4,0,0,0,0,0.6,0.2,-0.2,-2.0,12.4,10.8,5.8,2.2,0.2,0.2,1.4,2.4,1,1,1,1.4,0.2,1.4,0.2
6739,2025-03-29,Juventus,Genoa,1,0,H,1,0,H,9,9,6,3,0,0,1.53,3.9,7.0,2425,I1,1.8,0.8,0.0,0.2,1,0,-1,0,-0.4,-0.8,1.2,0.0,18.0,9.8,6.6,2.4,0.0,0.0,1.0,1.6,2,3,0,2.4,0.4,1.8,1.6
6757,2025-03-30,Auxerre,Montpellier,1,0,H,0,0,D,21,12,6,1,0,0,1.69,3.8,4.5,2425,F1,1.2,0.4,0.4,0.0,0,1,0,-1,0.2,-0.4,0.2,-0.6,11.2,11.2,4.2,3.2,0.2,0.0,0.8,1.4,2,3,0,1.2,0.6,1.6,0.0
6763,2025-03-30,Valencia,Mallorca,1,0,H,0,0,D,8,8,2,2,0,0,2.15,3.1,3.75,2425,SP1,1.4,0.6,1.0,0.0,0,1,0,-1,0.4,-1.2,0.0,0.2,13.6,10.0,3.4,1.8,0.0,0.0,1.0,1.6,2,3,0,2.4,1.0,1.2,1.8
6762,2025-03-30,Betis,Sevilla,2,1,H,2,1,H,11,6,3,2,0,0,1.83,3.5,4.33,2425,SP1,1.8,1.6,0.8,0.4,1,0,-1,0,0.2,0.2,0.4,1.0,14.6,11.4,5.0,4.4,0.2,0.0,1.2,0.4,2,3,0,2.0,2.2,3.0,1.6
6761,2025-03-30,Dortmund,Mainz,3,1,H,2,0,H,18,12,7,3,0,0,1.62,3.9,5.0,2425,D1,2.2,1.6,0.8,0.6,2,0,-2,0,0.0,-0.2,0.6,0.8,14.8,11.8,4.6,3.8,0.4,0.0,1.6,1.0,2,3,0,0.8,1.8,1.2,2.6
6760,2025-03-30,Barcelona,Girona,4,1,H,1,0,H,21,4,9,2,0,0,1.25,6.5,10.0,2425,SP1,3.2,0.6,2.0,0.0,1,2,-1,-2,2.0,-0.6,1.0,-0.4,19.8,8.4,7.0,2.6,0.0,0.0,0.2,1.6,2,3,0,3.0,0.8,3.0,0.6
6759,2025-03-30,Getafe,Villarreal,1,2,A,1,2,A,11,9,4,3,0,0,3.25,3.1,2.35,2425,SP1,0.8,0.8,0.2,0.2,-1,0,1,0,-0.2,0.0,0.0,0.0,11.2,13.8,3.4,3.4,0.2,0.0,1.0,0.8,0,0,3,1.0,1.4,1.8,1.4
6758,2025-03-30,Toulouse,Brest,2,4,A,0,2,A,17,10,4,5,0,0,2.0,3.25,4.1,2425,F1,0.8,1.2,0.2,0.8,-2,0,2,0,-0.6,0.6,0.0,0.0,14.2,12.8,4.4,5.0,0.0,0.0,1.4,0.6,0,0,3,0.4,2.0,1.4,1.2
6756,2025-03-30,Le Havre,Nantes,3,2,H,2,1,H,16,7,5,2,0,0,3.1,3.2,2.37,2425,F1,0.8,1.0,0.6,0.6,1,0,-1,0,-0.6,-0.2,-0.8,-1.2,11.4,7.8,3.8,3.2,0.2,0.2,2.2,2.4,2,3,0,0.2,1.0,0.8,1.2
6754,2025-03-30,Angers,Rennes,0,3,A,0,1,A,9,14,4,6,0,0,4.2,3.6,1.82,2425,F1,0.6,2.0,0.2,0.8,-1,-2,1,2,0.2,0.0,-1.4,0.6,9.0,14.4,1.8,6.6,0.2,0.0,1.8,1.4,0,0,3,0.8,1.2,0.8,1.2
6753,2025-03-30,Ath Bilbao,Osasuna,0,0,D,0,0,D,11,5,5,2,0,0,1.45,4.1,7.0,2425,SP1,2.6,0.4,1.4,0.0,0,0,0,0,1.4,-0.4,0.8,-0.6,20.2,12.6,6.6,2.0,0.0,0.0,0.4,1.4,1,1,1,2.2,0.4,1.6,0.4
6752,2025-03-30,Fiorentina,Atalanta,1,0,H,1,0,H,12,9,4,0,0,0,3.75,3.3,2.05,2425,I1,1.8,3.2,1.0,1.6,1,0,-1,0,0.8,1.4,0.4,1.6,8.2,11.8,4.2,5.8,0.0,0.0,0.6,0.2,2,3,0,2.4,2.6,1.2,1.6
6751,2025-03-30,Inter,Udinese,2,1,H,2,0,H,13,11,3,4,0,0,1.4,4.33,8.5,2425,I1,2.2,0.8,0.8,0.6,2,-1,-2,1,0.0,-0.2,1.0,-0.2,20.0,11.2,7.0,4.2,0.0,0.2,1.2,1.2,2,3,0,2.6,1.2,2.0,2.0
6750,2025-03-30,Napoli,Milan,2,1,H,2,0,H,8,17,3,4,0,0,1.91,3.7,3.75,2425,I1,1.6,1.4,0.6,0.2,2,-1,-2,1,0.0,-0.2,0.8,0.0,16.8,15.8,5.0,5.8,0.0,0.2,0.8,1.6,2,3,0,2.2,1.2,1.2,1.2
6749,2025-03-30,Freiburg,Union Berlin,1,2,A,1,1,D,9,10,3,6,0,0,2.0,3.5,3.7,2425,D1,2.0,1.2,1.0,0.2,0,-1,0,1,0.8,-0.8,0.4,-0.4,10.6,12.6,4.0,3.8,0.0,0.2,0.8,2.4,0,0,3,2.0,1.2,1.8,0.8
6748,2025-03-30,Cagliari,Monza,3,0,H,0,0,D,11,12,4,3,0,0,1.67,3.5,5.5,2425,I1,1.6,0.8,0.2,0.6,0,3,0,-3,-0.4,-0.6,0.8,-2.0,13.0,4.8,3.6,1.8,0.0,0.0,1.2,3.4,2,3,0,1.4,0.0,0.4,0.4
6755,2025-03-30,Lille,Lens,1,0,H,1,0,H,11,5,5,2,0,0,2.0,3.4,3.75,2425,F1,2.0,1.2,0.6,0.4,1,0,-1,0,-0.2,-0.2,1.2,0.2,16.2,14.6,7.2,4.2,0.0,0.4,1.0,1.2,2,3,0,2.4,1.8,1.8,1.2
6764,2025-03-31,Lazio,Torino,1,1,D,0,0,D,16,7,6,2,0,0,1.75,3.3,5.25,2425,I1,2.0,1.6,0.8,0.8,0,0,0,0,0.0,0.2,0.6,0.0,16.4,7.6,5.2,4.0,0.2,0.2,1.4,1.4,1,1,1,1.2,1.2,1.2,2.0
6765,2025-03-31,Verona,Parma,0,0,D,0,0,D,6,10,0,1,0,0,2.4,3.1,3.1,2425,I1,0.4,0.8,0.0,0.2,0,0,0,0,-1.4,-0.2,-0.2,-0.6,12.2,10.6,3.6,3.8,0.6,0.0,2.0,1.6,1,1,1,0.8,0.2,1.2,1.0
6766,2025-03-31,Celta,Las Palmas,1,1,D,1,0,H,19,4,7,2,0,0,1.57,4.1,5.5,2425,SP1,1.8,0.8,0.8,0.4,1,-1,-1,1,0.2,-1.0,0.6,-0.4,9.4,7.4,4.6,2.4,0.0,0.6,1.0,2.2,1,1,1,2.4,0.2,2.2,0.4
6767,2025-04-01,Nott'm Forest,Man United,1,0,H,1,0,H,8,23,2,6,0,0,2.3,3.4,3.1,2425,E0,2.4,1.6,1.4,0.2,1,0,-1,0,1.4,-0.4,0.4,1.0,9.8,12.0,4.6,3.8,0.0,0.0,0.6,1.0,2,3,0,2.2,1.6,1.4,1.6
6768,2025-04-01,Wolves,West Ham,1,0,H,1,0,H,9,10,2,1,0,0,2.5,3.2,2.9,2425,E0,0.8,1.0,0.6,0.4,1,0,-1,0,-0.2,-0.2,-0.4,-0.4,11.8,12.0,4.6,4.0,0.2,0.0,1.4,1.6,2,3,0,0.8,1.0,1.4,1.4
6769,2025-04-01,Arsenal,Fulham,2,1,H,1,0,H,17,9,4,3,0,0,1.48,4.33,7.0,2425,E0,2.0,1.8,1.0,0.4,1,0,-1,0,0.6,-0.6,0.4,1.0,15.2,14.0,4.6,3.4,0.2,0.0,1.0,1.4,2,3,0,2.0,1.8,1.6,1.8
6773,2025-04-02,Liverpool,Everton,1,0,H,0,0,D,17,5,3,0,0,0,1.36,5.0,8.0,2425,E0,2.6,1.0,1.2,0.6,0,1,0,-1,1.0,0.2,0.6,0.0,17.0,9.8,5.0,3.0,0.0,0.0,1.0,0.8,2,3,0,2.6,1.6,2.6,1.4
6775,2025-04-02,Newcastle,Brentford,2,1,H,1,0,H,21,12,4,3,0,0,1.73,4.5,4.0,2425,E0,2.4,2.8,1.6,1.2,1,0,-1,0,1.0,1.0,-0.4,1.4,15.2,14.2,5.4,6.4,0.0,0.0,1.8,0.4,2,3,0,1.8,3.0,1.2,2.0
6774,2025-04-02,Brighton,Aston Villa,0,3,A,0,0,D,11,8,4,5,0,0,2.05,3.8,3.25,2425,E0,1.6,1.0,0.8,0.0,0,-3,0,3,0.2,-0.6,0.6,0.0,12.0,9.4,3.6,3.2,0.0,0.0,0.8,1.6,0,0,3,2.0,1.4,2.6,1.6
6770,2025-04-02,Bournemouth,Ipswich,1,2,A,0,1,A,24,10,7,2,0,0,1.36,5.25,7.5,2425,E0,1.4,1.2,0.4,0.6,-1,0,1,0,-0.2,-0.4,0.6,-0.6,14.8,8.2,5.8,4.0,0.2,0.2,1.0,2.2,0,0,3,1.2,0.4,0.8,0.2
6771,2025-04-02,Southampton,Crystal Palace,1,1,D,1,0,H,8,9,2,3,0,0,5.75,3.8,1.62,2425,E0,0.6,1.6,0.2,0.2,1,-1,-1,1,-1.2,0.2,-1.6,1.4,9.4,10.4,2.8,4.6,0.0,0.0,3.4,0.0,1,1,1,0.0,2.6,0.0,2.4
6772,2025-04-02,Man City,Leicester,2,0,H,2,0,H,18,2,5,0,0,0,1.2,8.0,10.0,2425,E0,2.6,0.6,1.6,0.0,2,0,-2,0,0.8,-1.2,0.6,-0.2,12.6,7.6,5.6,2.2,0.0,0.0,1.2,2.0,2,3,0,2.0,0.6,1.4,0.0
6776,2025-04-03,Chelsea,Tottenham,1,0,H,0,0,D,11,8,5,2,0,0,1.65,4.5,4.5,2425,E0,2.4,1.8,1.0,0.8,0,1,0,-1,0.6,-0.4,1.0,0.6,21.2,11.2,7.4,4.0,0.0,0.0,0.8,1.6,2,3,0,2.6,1.2,1.2,1.4
6777,2025-04-04,Nice,Nantes,1,2,A,1,2,A,21,8,9,4,0,0,1.5,4.2,6.5,2425,F1,1.4,1.2,0.8,0.8,-1,0,1,0,0.8,-0.2,0.0,-1.4,16.8,8.0,5.8,3.2,0.2,0.2,0.6,2.8,0,0,3,2.0,0.8,1.4,1.2
6778,2025-04-04,Augsburg,Bayern Munich,1,3,A,1,1,D,6,19,3,7,1,0,7.5,4.75,1.42,2425,D1,0.6,1.4,0.2,0.4,0,-2,0,2,0.2,0.2,0.0,0.6,10.4,13.4,3.6,5.0,0.0,0.0,0.4,0.6,0,0,3,1.6,2.2,2.2,2.0
6779,2025-04-04,Genoa,Udinese,1,0,H,0,0,D,13,5,7,2,0,0,2.45,2.88,3.4,2425,I1,1.6,1.0,0.4,0.6,0,1,0,-1,0.2,-0.6,1.0,0.0,11.8,10.4,3.6,3.8,0.0,0.2,0.4,1.6,2,3,0,2.6,1.0,1.0,1.4
6780,2025-04-04,Vallecano,Espanol,0,4,A,0,2,A,16,15,5,7,0,0,1.65,3.5,6.0,2425,SP1,1.2,0.8,0.0,0.2,-2,-2,2,2,-0.2,0.0,0.4,-0.4,15.4,6.0,6.2,1.2,0.2,0.0,1.0,1.2,0,0,3,1.6,0.8,1.0,1.2
6795,2025-04-05,West Ham,Bournemouth,2,2,D,0,1,A,9,11,3,4,0,0,3.0,3.5,2.3,2425,E0,1.0,2.4,0.8,1.0,-1,1,1,-1,0.6,0.4,-0.8,0.4,8.2,15.2,2.0,6.6,0.2,0.0,1.2,1.6,1,1,1,1.2,1.6,1.4,0.2
6801,2025-04-05,Paris SG,Angers,1,0,H,0,0,D,20,5,6,0,0,0,1.14,8.0,19.0,2425,F1,2.8,1.4,1.8,0.8,0,1,0,-1,1.6,0.4,0.2,-0.4,20.2,10.6,7.8,3.2,0.0,0.0,1.0,1.4,2,3,0,2.6,1.4,3.0,0.2
6794,2025-04-05,Aston Villa,Nott'm Forest,2,1,H,2,0,H,17,19,8,3,0,0,1.95,3.6,3.7,2425,E0,1.6,2.2,0.6,1.4,2,-1,-2,1,0.2,0.2,0.2,-0.6,14.6,13.0,5.0,4.0,0.0,0.0,1.2,2.6,2,3,0,1.8,1.2,2.0,2.0
6796,2025-04-05,Ipswich,Wolves,1,2,A,1,0,H,6,22,2,7,0,0,2.7,3.25,2.63,2425,E0,0.8,1.0,0.4,0.6,1,-2,-1,2,-1.4,-0.2,-1.4,-0.6,11.2,11.2,4.4,4.6,0.0,0.0,3.6,1.8,0,0,3,0.0,1.2,0.6,2.0
6793,2025-04-05,Girona,Alaves,0,1,A,0,0,D,11,14,6,3,0,0,2.05,3.4,3.6,2425,SP1,1.4,1.8,0.6,0.6,0,-1,0,1,0.2,-0.2,-0.4,0.4,11.2,11.2,4.4,4.4,0.2,0.0,1.6,1.6,0,0,3,1.0,1.2,0.6,1.0
6798,2025-04-05,Everton,Arsenal,1,1,D,0,1,A,5,14,2,5,0,0,5.25,3.25,1.75,2425,E0,2.4,1.0,1.8,0.2,-1,1,1,-1,1.6,0.0,-0.6,0.6,11.4,11.8,5.8,3.6,0.2,0.2,1.4,0.4,1,1,1,1.8,1.8,0.8,1.6
6799,2025-04-05,Brest,Monaco,2,1,H,1,0,H,13,10,4,3,0,0,4.0,3.6,1.9,2425,F1,1.6,1.2,0.6,0.8,1,0,-1,0,0.0,0.2,0.0,-0.8,14.6,15.4,5.2,5.0,0.2,0.0,1.6,1.8,2,3,0,1.6,0.8,1.6,2.0
6800,2025-04-05,Lyon,Lille,2,1,H,1,1,D,10,10,4,4,0,0,2.2,3.6,3.1,2425,F1,2.4,0.8,0.6,0.2,0,1,0,-1,0.0,-0.6,1.2,0.0,13.2,13.0,6.0,4.8,0.0,0.0,1.2,1.4,2,3,0,2.0,0.8,1.8,1.8
6797,2025-04-05,Crystal Palace,Brighton,2,1,H,1,1,D,8,11,3,5,2,1,2.35,3.6,2.8,2425,E0,1.6,2.2,0.2,0.6,0,1,0,-1,-0.2,-0.6,0.6,0.8,16.8,12.0,5.4,5.6,0.0,0.0,1.2,2.0,2,3,0,1.4,2.0,2.0,2.0
6792,2025-04-05,Real Madrid,Valencia,1,2,A,0,1,A,21,10,9,2,0,0,1.3,5.75,8.5,2425,SP1,2.4,1.4,1.4,0.4,-1,0,1,0,0.4,-1.4,1.0,0.2,21.0,9.6,8.4,2.6,0.0,0.0,1.0,2.6,0,0,3,2.6,0.8,2.4,1.6
6788,2025-04-05,Milan,Fiorentina,2,2,D,1,2,A,19,15,6,8,0,0,1.9,3.5,4.2,2425,I1,1.6,1.0,0.4,0.6,-1,1,1,-1,-0.2,0.0,0.6,-0.6,13.2,8.0,3.8,2.4,0.2,0.2,1.2,1.6,1,1,1,2.0,0.6,1.2,1.8
6790,2025-04-05,Monza,Como,1,3,A,1,2,A,8,17,4,7,0,0,5.0,3.8,1.7,2425,I1,0.6,1.0,0.2,0.6,-1,-1,1,1,-0.2,0.2,-0.2,-0.6,9.6,11.6,2.8,3.6,0.0,0.6,1.0,1.4,0,0,3,1.0,0.8,0.2,1.0
6789,2025-04-05,Parma,Inter,2,2,D,0,2,A,8,20,4,4,0,0,6.5,4.5,1.48,2425,I1,1.2,0.8,0.4,0.2,-2,2,2,-2,-0.4,0.0,0.2,-0.4,11.8,12.8,4.6,3.2,0.0,0.2,1.4,1.2,1,1,1,1.0,1.0,1.2,2.6
6787,2025-04-05,Barcelona,Betis,1,1,D,1,1,D,13,6,5,2,0,0,1.36,5.5,7.0,2425,SP1,2.6,1.6,1.2,0.6,0,0,0,0,1.2,0.2,1.2,0.0,19.6,13.6,6.6,4.6,0.0,0.2,0.2,1.4,1,1,1,3.0,1.8,3.0,3.0
